"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Input.translated_language","Input.translated_text","Answer.type.acceptable","Answer.type.not_acceptable","Answer.type.perfect","Approve","Reject"
"3SBX2M1TLUEI0Y2OUUTCW9LQBPOQ4U","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:46 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:46 PST 2024","","","3A0EX8ZRNQFEGJBCQMPV6TPO0Q9YBZ","A19H7KOMN55AMU","Approved","Wed Jan 03 12:40:16 PST 2024","Wed Jan 03 12:40:40 PST 2024","Sat Jan 06 12:40:40 PST 2024","Thu Jan 04 09:45:18 PST 2024","","","24","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a python function to remove first and last occurrence of a given character from the string.","Russian","Напишите функцию Python для удаления первого и последнего вхождения данного символа из строки.","false","false","true"
"3SBX2M1TLUEI0Y2OUUTCW9LQBPOQ4U","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:46 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:46 PST 2024","","","3URFVVM16N9TH8UNMZ89PQQEV5KUZ3","AX7CMMUVXVDG7","Approved","Wed Jan 03 13:40:26 PST 2024","Wed Jan 03 14:03:19 PST 2024","Sat Jan 06 14:03:19 PST 2024","Thu Jan 04 09:45:18 PST 2024","","","1373","100% (24/24)","0% (0/0)","0% (0/0)","English","Write a python function to remove first and last occurrence of a given character from the string.","Russian","Напишите функцию Python для удаления первого и последнего вхождения данного символа из строки.","true","false","false"
"3R5OYNIC3T0HH7GZ9IFV4C78MSJPTY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:37 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:37 PST 2024","","","3ITXP059PEAN2GXFF8ANMVK0RAMJSR","A11GGX1RYBE5BP","Approved","Wed Jan 03 12:39:43 PST 2024","Wed Jan 03 12:41:42 PST 2024","Sat Jan 06 12:41:42 PST 2024","Thu Jan 04 09:40:05 PST 2024","","","119","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a python function to find the element of a list having maximum length.","Russian","Напишите функцию Python, чтобы найти элемент списка, имеющий максимальную длину.","false","false","true"
"3R5OYNIC3T0HH7GZ9IFV4C78MSJPTY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:37 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:37 PST 2024","","","3NS0A6KXCMZACQTS2UJSLBPNMX5GZP","AN81G3DQLNC50","Approved","Wed Jan 03 12:39:41 PST 2024","Wed Jan 03 13:36:14 PST 2024","Sat Jan 06 13:36:14 PST 2024","Thu Jan 04 09:40:05 PST 2024","","","3393","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a python function to find the element of a list having maximum length.","Russian","Напишите функцию Python, чтобы найти элемент списка, имеющий максимальную длину.","false","false","true"
"3AJA9FLWTTPFHGBU13KMEBRV95GFI4","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:46 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:46 PST 2024","","","3SITXWYCND0PGEL2LQ3TNFIFYKGBX7","A2QOS7KA81ZSLS","Approved","Wed Jan 03 12:42:16 PST 2024","Wed Jan 03 12:42:48 PST 2024","Sat Jan 06 12:42:48 PST 2024","Thu Jan 04 09:39:29 PST 2024","","","32","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to sort a given matrix in ascending order according to the sum of its rows.","Russian","Напишите функцию, сортирующую заданную матрицу в порядке возрастания суммы ее строк.","false","false","true"
"3AJA9FLWTTPFHGBU13KMEBRV95GFI4","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:46 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:46 PST 2024","","","3UNH76FOCAWAZAF9HBF4K90ICPDMYC","A3KR1TONMB9BTX","Approved","Wed Jan 03 12:40:08 PST 2024","Wed Jan 03 13:00:35 PST 2024","Sat Jan 06 13:00:35 PST 2024","Thu Jan 04 09:39:29 PST 2024","","","1227","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a function to sort a given matrix in ascending order according to the sum of its rows.","Russian","Напишите функцию, сортирующую заданную матрицу в порядке возрастания суммы ее строк.","true","false","false"
"3S8APUMBKEA5U8XOVTS5SONIEFWFBV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:37 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:37 PST 2024","","","3IX2EGZR7TAB11X20JAIWLF4583JR3","A3MT7611EZAFMC","Approved","Wed Jan 03 12:39:42 PST 2024","Wed Jan 03 12:40:44 PST 2024","Sat Jan 06 12:40:44 PST 2024","Thu Jan 04 09:45:18 PST 2024","","","62","100% (24/24)","0% (0/0)","0% (0/0)","English","Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.","Russian","Напишите функцию для округления каждого числа в заданном списке чисел и выведите общую сумму, умноженную на длину списка.","true","false","false"
"3S8APUMBKEA5U8XOVTS5SONIEFWFBV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:37 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:37 PST 2024","","","3KYQYYSHYDYV125UYV73ZSFMP1LODK","AO70MAT1C1VB2","Approved","Wed Jan 03 12:39:43 PST 2024","Wed Jan 03 12:40:47 PST 2024","Sat Jan 06 12:40:47 PST 2024","Thu Jan 04 09:45:18 PST 2024","","","64","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.","Russian","Напишите функцию для округления каждого числа в заданном списке чисел и выведите общую сумму, умноженную на длину списка.","true","false","false"
"3AXFSPQOZ7PBCRV0JL5MQC6VMK5FJG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:46 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:46 PST 2024","","","30BXRYBRPMOKIRJYBDH37776KVEHWZ","AQTP7NEWCUGIX","Approved","Wed Jan 03 12:40:23 PST 2024","Wed Jan 03 12:41:06 PST 2024","Sat Jan 06 12:41:06 PST 2024","Thu Jan 04 09:39:30 PST 2024","","","43","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a python function to find the volume of a triangular prism.","Russian","Напишите функцию Python, чтобы найти объем треугольной призмы.","false","false","true"
"3AXFSPQOZ7PBCRV0JL5MQC6VMK5FJG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:39:46 PST 2024","2","BatchId:5172607;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:39:46 PST 2024","","","3LQ8PUHQF3J2HWZTMWDO6GYY5KLHIX","A11GGX1RYBE5BP","Approved","Wed Jan 03 13:43:00 PST 2024","Wed Jan 03 13:43:59 PST 2024","Sat Jan 06 13:43:59 PST 2024","Thu Jan 04 09:39:30 PST 2024","","","59","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a python function to find the volume of a triangular prism.","Russian","Напишите функцию Python, чтобы найти объем треугольной призмы.","false","false","true"
